Hotel Name,Price,Room Type,Rating,Number of ratings,Available Rooms,Max Occupancy Allowed,Address,Lat,Long,Map Link,Images,Oyo ID
OYO 75505 Comfort Rooms,1451,Classic (2X),4.5,203,11,3,"Plot no 2, Jain road, Opp Pillar no 786 dwarka morh dwarka, Delhi",28.6193556988087,77.0310649462044,https://bit.ly/31xSMKP,https://images.oyoroomscdn.com/uploads/hotel_image/106046/24d527a756ab61c4.jpg,DEL2749
OYO 45940 Grand Imperial,1396,Classic (2X),4.6,613,10,3,"Opposite SBI Bank, Block L, Palam Dabri Marg, Kali Nagar, Block L, Mahavir Enclave Part 1, Mahavir Enclave, Palam, Delhi",28.594352,77.080685,http://bit.ly/2JhiB8J,https://images.oyoroomscdn.com/uploads/hotel_image/74383/5a8ae46411c2af4e.jpg,DEL1797
Capital O 3559 Sunrise Villa,1848,Deluxe (3X),4.1,353,21,3,"Kalkaji, Delhi",28.536733,77.257858,https://bit.ly/3wMBg33,https://images.oyoroomscdn.com/uploads/hotel_image/5439/fda2854cc101ee3b.jpg,DEL431
OYO 76240 Monika Guest House,1417,Classic (2X),3.9,226,10,3,"3427 D.B Gupta Road near yes bank New delhi railway station new delhi pahar ganj, Delhi",28.644417,77.215194,https://bit.ly/3vRCng5,https://images.oyoroomscdn.com/uploads/hotel_image/107025/3a43ae9cdf0bd46a.jpg,DEL2808
OYO Flagship 44131 Pleasant Inn,1534,Classic (2X),4.3,327,10,3,", Bhalswa, Jahangirpuri, Delhi, Delhi",28.728463,77.161032,http://bit.ly/2YblJqY,https://images.oyoroomscdn.com/uploads/hotel_image/61993/26a21a31432175e8.jpg,DEL1744
OYO 37142 Akshay Dx,1489,Saver Double (X),4.4,459,6,2,"9491/11 Multani Dhanda, Paharganj, Delhi",28.648166701199145,77.21159974113107,https://bit.ly/3kBeUO2,https://images.oyoroomscdn.com/uploads/hotel_image/55669/b74bcd67eb9459d5.jpg,DEL1528
OYO 22235 Mint Residency,1849,Classic (2X),4.1,254,15,3,"Toganpur Village, Sector 9 Dwarka near Metro station, Delhi",28.5769298,77.064532,http://bit.ly/2A2r2Ag,https://images.oyoroomscdn.com/uploads/hotel_image/43662/2366fe12dcb04dcf.jpg,DEL1128
OYO 81294 Dwarka Mor Metro Hotel,1748,Classic (2X),,,22,3,"Sewak Park, Patel Nagar Tehsil, West Delhi, Delhi, India, Delhi",28.618892417294,77.03308833763,https://bit.ly/2UOibPn,https://images.oyoroomscdn.com/uploads/hotel_image/113181/a7d03f147c7e77fa.jpg,DEL3206
OYO 5987 Seven Seas Inn,1597,Classic (2X),4,75,18,3,"4190-93 opp. ndlsrailway station , tel mandi paharganj, Delhi",28.642833,77.216861,https://bit.ly/3jcBuvE,https://images.oyoroomscdn.com/uploads/hotel_image/10039/e90fae2f8cf991e0.jpg,DEL584
Townhouse 462 Dwarka Mod Metro Station,1446,Classic (2X),3.7,1472,19,3,"Rama Park, Near Metro Pillar No.764, Delhi",28.61996,77.03635,https://bit.ly/3jsIB0I,https://images.oyoroomscdn.com/uploads/hotel_image/105174/2dee225615aeb184.mp4,DEL2702
Townhouse 511 DIVINO TOWNHOUSE,1873,Classic (2X),4.6,32,9,3,"Near pacific mall NSP metro station, Netaji Subash palace-, Delhi",28.6962291830698,77.1575589291751,https://bit.ly/3BYlT9w,https://images.oyoroomscdn.com/uploads/hotel_image/114980/146ef3856b5fe599.jpg,DEL3338
OYO 5272 Satwah 29,1602,Classic (2X),,,17,3,"Church Road, Jungpura, Bhogal, Delhi",28.582193,77.248325,http://bit.ly/23oHf7i,https://images.oyoroomscdn.com/uploads/hotel_image/8785/8f20833670083aea.jpg,DEL542
Capital O 72021 Amazing Inn,1595,Classic (2X),,,15,3,"Rani Bagh, Pitampura, Delhi - 110034, Delhi",28.689525608214,77.1301905065775,http://bit.ly/2TGFCWB,https://images.oyoroomscdn.com/uploads/hotel_image/100551/7eb14bd7e1e2ab7b.jpg,DEL2547
OYO 37557 Hotel Hridey Inn,1584,Saver Double (X),4.3,161,3,2,"T-119, General Market, Opposite Khanna Cinema, Main Bazar, Delhi",28.640691,77.212402,http://bit.ly/2UyE3bt,https://images.oyoroomscdn.com/uploads/hotel_image/56231/bac9159a806d7602.jpg,DEL1541
OYO Home 78969 E-block,1618,Classic (2X),3.9,23,3,3,"Lajpat Nagar I, Delhi",28.570663,77.242349,https://bit.ly/3C6mKWz,https://images.oyoroomscdn.com/uploads/hotel_image/110331/c6997e475bed8715.jpg,DEL3020
OYO 70849 Hotel Sarvasa Residency,1687,Classic (2X),4.6,1690,12,3," Above Axis Bank, Sector 24, Rohini, Delhi",28.732187,77.08806,https://bit.ly/2SW9tOp,https://images.oyoroomscdn.com/uploads/hotel_image/98340/2c03144e3710c2a7.jpg,DEL2474
OYO 74530 Shyam Guest House,1303,Classic (2X),3.5,120,32,3," 4234, Krishna Street, Pahar Ganj, Delhi - 110055 (Opposite New Delhi Railway Station,Tel Mandi), Delhi",28.643649,77.2091613,https://bit.ly/3z2zprc,https://images.oyoroomscdn.com/uploads/hotel_image/104681/de1e1934f38efb66.jpg,DEL2683
OYO 71681 Hotel Baba Continental,1534,Deluxe (3X),3.8,151,23,3,"5/30 , W.E.A , Saraswati Marg , ( Opp sunder Bhawan ) , Karol Bagh , Delhi",28.647851,77.189089,https://bit.ly/3Bl6u3f,https://images.oyoroomscdn.com/uploads/hotel_image/100112/a1ade18bacbc502b.jpg,DEL2530
OYO DEL2900 Lal Guest House,1314,Classic (2X),,,12,3,"Nangloi Extn, Punjabi Bagh Tehsil, West Delhi, Delhi, 110041, India, Delhi",28.6803362288629,77.0656674541533,https://bit.ly/3qYfc1t,https://images.oyoroomscdn.com/uploads/hotel_image/108568/bcec62584248420a.jpg,DEL2900
OYO 75804 Hotel J J International,1445,Classic (2X),3.6,183,19,3,"Gali Halwai vali, MantolaPaharganj, Delhi",28.6419910395363,77.2163279727101,https://bit.ly/2H0KHWW,https://images.oyoroomscdn.com/uploads/hotel_image/106429/c9b91bb7bcdd591e.jpg,DEL2772
OYO 77732 Khanpur STAY,1548,Classic (2X),4.1,168,13,3,"F48 KHANPUR EXTN, South Delhi, Delhi,110062, India, Delhi",28.5134878,77.2339136,https://bit.ly/3wQdW3H,https://images.oyoroomscdn.com/uploads/hotel_image/108923/66a97da711818388.jpg,DEL2922
OYO Townhouse  409 Brostay Meera Bagh,1832,Classic (2X),4.6,271,24,3,"Meera Bagh, Paschim Vihar, Delhi, Delhi",28.659291,77.090993,http://bit.ly/2NRnGcM,https://images.oyoroomscdn.com/uploads/hotel_image/110730/834ce616f2e01815.jpg,DEL3045
OYO 82107 Vivaan Residency,1757,Classic (2X),4.9,23,11,3,"Palam Village, Palam, Dwarka Tehsil, South West Delhi, Delhi, India, Delhi",28.590382,77.081652,https://bit.ly/3jNM236,https://images.oyoroomscdn.com/uploads/hotel_image/114167/5a349ec6978268a0.jpg,DEL3289
OYO 6207 Hotel Baba Residency,1447,Classic (2X),,,25,3,"Ram Nagar, Street 1 , Paharganj, Delhi",28.646663,77.216495,http://bit.ly/2ssPGJd,https://images.oyoroomscdn.com/uploads/hotel_image/10357/a83db1254a310bf0.jpg,DEL609
OYO 22354 PG Hospitality Inn,1345,Saver Double (X),4.3,48,4,2,"Behind MCD (Dispensary Bus Stop ), Sang Trashan Marg, Kaseru Walan, Paharganj, Delhi",28.6435205350234,77.2139642760158,http://bit.ly/2xMpJ6V,https://images.oyoroomscdn.com/uploads/hotel_image/43891/f0098af1077f81e3.jpg,DEL1134
OYO 81119 Hotel Prince,1495,Classic (2X),4.1,105,52,3,"Saraswati Vihar Tehsil, North West Delhi, Delhi, India, Delhi",28.723377,77.146018,https://bit.ly/3eq3RTU,https://images.oyoroomscdn.com/uploads/hotel_image/112977/3b3c90c53378336b.jpg,DEL3192
SPOT ON 77538 Diamond Blue Heart,841,SPOT ON NON-AC,,,7,3,"Ghaziabad, Karawal Nagar Tehsil, North East Delhi, Delhi, 110094, India, Delhi",28.7055700012457,77.2563342936337,https://bit.ly/2M4GjZM,https://images.oyoroomscdn.com/uploads/hotel_image/108699/79362f48b15964b2.jpg,DEL2907
OYO 69968 Trish Inn ,1672,Classic (2X),,,5,3,"149,hauzrani,Opposite max hospital, Delhi",28.528556,77.211861,https://bit.ly/3okENDL,https://images.oyoroomscdn.com/uploads/hotel_image/96418/7c7f37b092cb2bf8.jpg,DEL2415
OYO 28237 Hotel Bramhaputra,997,Saver Double (X),3.9,452,2,2,"1225-1226, Sangatrashan, Paharganj, Delhi",28.641831,77.212712,https://bit.ly/3y1PxbZ,https://images.oyoroomscdn.com/uploads/hotel_image/49147/e1b8c264c77f7498.jpg,DEL1325
OYO 3919 Hotel Sai Dham,1257,Classic (2X),,,17,3,"DB Gupta Road,Opposite Vijaya Bank, Paharganj, Delhi",28.644283,77.214894,http://bit.ly/DEL469,https://images.oyoroomscdn.com/uploads/hotel_image/6118/5d6c2856f7e62448.jpg,DEL469
OYO 66574 Mandakini Villa,1669,Classic (2X),3.7,146,6,3,"Green Park Extension Main Market New Delhi, Delhi",28.559,77.203194,https://bit.ly/35ZKgpn,https://images.oyoroomscdn.com/uploads/hotel_image/90557/5844c04690ee4c2e.jpg,DEL2258
OYO 10562 Paharganj,1406,Saver Double (X),,,1,2,"DB Gupta Road, Paharganj, Delhi",28.6456613,77.2118407,http://bit.ly/2I4mM8R,https://images.oyoroomscdn.com/uploads/hotel_image/17780/c5c1751c36d4e52d.mp4,DEL848
OYO 82131 Sahani Guest House,1231,Classic (2X),,,40,3,"56, Karol Bagh, Karol Bagh Tehsil, Central Delhi, Delhi, India, Delhi",28.6524796712498,77.1947413869202,https://bit.ly/3xT3YP7,https://images.oyoroomscdn.com/uploads/hotel_image/114192/31f301259e5adcfc.jpg,DEL3291
OYO 12419 Hotel Silver Shine,1307,Classic (2X),4.2,700,31,3,"Sangatrashan Chowk, Paharganj,, Delhi",28.6436614781588,77.2125175595284,http://bit.ly/2FjfMj6,https://images.oyoroomscdn.com/uploads/hotel_image/19693/21e261423a4e1720.jpg,DEL900
OYO 65214 Gera's Height,1754,Classic (2X),4.4,782,5,3,"E-156,3rd floor, Delhi",28.542556,77.253139,https://bit.ly/3d1AZkk,https://images.oyoroomscdn.com/uploads/hotel_image/88389/5b3c149971e61b7b.jpg,DEL2202
OYO 77445 Flaurish Inn,1666,Classic (2X),4.6,613,5,3,"Swami Dayanand Marg, Vivek Vihar Tehsil, Shahdara, Preet Vihar Tehsil, East Delhi, Delhi, 110051, India, Delhi",28.65322795286034,77.29177163913846,https://bit.ly/3AvfWk0,https://images.oyoroomscdn.com/uploads/hotel_image/108574/50f7ac37c91d9f20.jpg,DEL2901
OYO 22321 Nitin Palace Guest House,1650,Saver Double (X),4.1,148,2,2,"Lal Building, Main Rd Ali Village, Aali Extension, Delhi",28.516348,77.301167,https://bit.ly/3A3Tqim,https://images.oyoroomscdn.com/uploads/hotel_image/43836/f3a7621df7a9629c.jpg,DEL1131
OYO 12190 Hotel New Blue Umbrella,1699,Saver Double (X),4.3,1288,11,2,"A-20, Dhakka Main Road, Kingsway Camp, GTB Nagar, Delhi",28.708151,77.204752,http://bit.ly/2ZcLfOd,https://images.oyoroomscdn.com/uploads/hotel_image/19237/4632eae6377f806c.jpg,DEL894
 Townhouse  478 The Grey Orchid,1695,Classic (2X),4.6,355,10,3,"The Grey Orchid,Main Palam Market Road,Palam Colony, Delhi",28.5851944,77.0897778,https://bit.ly/2WMpIzj,https://images.oyoroomscdn.com/uploads/hotel_image/113959/9429a2808efdf7ea.jpg,DEL3272
OYO 80801 CUBE STAY,2122,Classic (2X),4.7,106,16,3,"273/2 , Near Tata Motors, IGI airport road,Shahabad Mohammadpur,New Delhi 110061, Delhi",28.553497,77.073808,https://bit.ly/3B9JQLb,https://images.oyoroomscdn.com/uploads/hotel_image/112579/9e4613a22f353e41.jpg,DEL3164
Collection O 16365 Delight Inn Near Chattarpur Mandir,1552,Classic (2X),4,841,2,3,"336,40-42, near BOI, near Chattarpur temple, main Chattarpur road, Delhi",28.49856,77.18507,https://bit.ly/2FfaFFN,https://images.oyoroomscdn.com/uploads/hotel_image/106660/eef3a19612bcff06.mp4,DEL2786
OYO Flagship 49985 Singh Hotel,1271,Saver Double (X),4.7,143,2,2,"1B Madanpur Khadar road Sarita Vihar, New Delhi, Delhi",28.533252,77.298172,https://bit.ly/3vVxFxI,https://images.oyoroomscdn.com/uploads/hotel_image/80277/f6f9ba6252390cd9.jpg,DEL1985
OYO 79655 Kailash Inn,2023,Classic (2X),4,363,14,3,"EAST OF KAILASH, Delhi",28.55517,77.24316,https://bit.ly/2MBrNYk,https://images.oyoroomscdn.com/uploads/hotel_image/111132/51cc538cdd54ee59.jpg,DEL3069
OYO 81735 Singh Continental,1471,Deluxe (3X),3.5,11,24,3,"Registered Office M W International, 7A/63, WEA, Ganga Mandir Marg, 5-A, Karol Bagh, Karol Bagh Tehsil, Central Delhi, India, Delhi",28.6444498326051,77.1820280514657,https://bit.ly/36Qrxwz,https://images.oyoroomscdn.com/uploads/hotel_image/113706/9f8486b8c845eafa.jpg,DEL3251
Collection O 75497 Agniv Residency,1607,Classic (2X),4.2,1054,23,3,"KD Plaza 111, IGNOU Road, Said-ul-Ajaib Village, Hauz Khas Tehsil, Delhi",28.510205,77.201351,https://bit.ly/3m6oPdN,https://images.oyoroomscdn.com/uploads/hotel_image/106035/eec29401d097bf28.jpg,DEL2748
SPOT ON 40034 Delhi Inn,1231,SPOT ON,,,9,3,"A-37` Nangli Razapur , Gali No 3, Delhi",28.590226,77.255994,https://bit.ly/3dammev,https://images.oyoroomscdn.com/uploads/hotel_image/58456/ecadfc86e9965b77.jpg,DEL1628
OYO 67660 Hotel Citi Continental,1699,Deluxe (3X),3.7,1262,31,3,"Saraswati Marg, Block 12A, W.E.A, Karol Bagh, Delhi",28.6468066087964,77.187243103981,http://bit.ly/378oT3A,https://images.oyoroomscdn.com/uploads/hotel_image/92246/569b70ae2e10651c.jpg,DEL2304
OYO 5434 Hotel Delhi Delight,1486,Classic (2X),4.1,266,11,3,"Ahata Thakur Dass, Sarai Rohilla, Karol Bagh, Delhi",28.662278,77.184511,https://bit.ly/3riVBdY,https://images.oyoroomscdn.com/uploads/hotel_image/15228/fb65f6ec06dcb315.jpg,DEL772
OYO 13252 Hotel Chander Palace,1231,Saver Double (X),4.1,412,3,2,"Rajguru Marg Aram Bagh, Chuna Mandi, Paharganj, Delhi",28.6435552558969,77.2110547497869,http://bit.ly/38fM6S1,https://images.oyoroomscdn.com/uploads/hotel_image/35261/cc5e75c32ea7ec4b.jpg,DEL932
OYO Townhouse 366 Uttam Nagar,1640,Classic (2X),4.1,3601,19,3,"Amar Enclave (Metro Pillar No. 739/740), Mohan Garden, Uttam Nagar, Delhi",28.620273,77.04296,https://bit.ly/2ECD5pP,https://images.oyoroomscdn.com/uploads/hotel_image/105025/f0a05d6995991edb.jpg,DEL2698
OYO 12739 Mahesh Inn,1663,Saver Double (X),3.8,926,1,2,"Krishna Gali halwai gali chowk main bazar paharganj opp.new Delhi railway station, Delhi",28.642138,77.217055,https://bit.ly/3wOSg7f,https://images.oyoroomscdn.com/uploads/hotel_image/10593/d1494ecaaf4cf91a.jpg,DEL621
OYO 29389 Delhi Empire,1029,Classic (2X),3.5,518,16,3,"DB Gupta,Opp Sanjeevan Hospital, Delhi",28.64511,77.21541,http://bit.ly/2UuA3cZ,https://images.oyoroomscdn.com/uploads/hotel_image/50419/78352050dafe2740.jpg,DEL1369
OYO 7845 Hotel Orchid Garden,1968,Deluxe (3X),4.6,13,24,3,"Plot No. 51/1, Near Khalsa College, DB Gupta Road, Karol Bagh, Delhi",28.655122,77.188863,https://bit.ly/2TfNIt8,https://images.oyoroomscdn.com/uploads/hotel_image/13093/7b28174c6e83c61f.jpg,DEL702
OYO  spot on 28395 Delight Inn,1029,SPOT ON NON-AC,,,19,3,"Near R S Dhaba, Metro Pillars no 799, Dwarka Mor, Delhi",28.61875,77.027426,https://bit.ly/3g349kw,https://images.oyoroomscdn.com/uploads/hotel_image/49389/7bfab20c60dd3b40.jpg,DEL1333
OYO 29701 Sagar Palace,1467,Saver Double (X),,,1,2,"Nangli Rajapur, Near Nizamuddin Metro Gate 3, Delhi",28.589632,77.256589,http://bit.ly/319iqmV,https://images.oyoroomscdn.com/uploads/hotel_image/50730/ec570632a596598f.jpg,DEL1384
 OYO Flagship 77310 Sec 7 Rohini ,1339,Classic (2X),3.9,1645,35,3,"Plot no-114b khasra no-22 sector 7 village naharpur,near bank of Baroda, Delhi",28.707281,77.114299,https://bit.ly/2STLy2g,https://images.oyoroomscdn.com/uploads/hotel_image/108399/9bae32c1b92ae768.mp4,DEL2892
OYO Flagship 49221 Hotel Lemonade,1537,Classic (2X),3.9,150,14,3,"Old Mehrauli Road, Raj Nagar Part 2 , Palam Colony, Delhi",28.58266,77.088394,http://bit.ly/2UgIh98,https://images.oyoroomscdn.com/uploads/hotel_image/79254/ea04fd51f3ead483.jpg,DEL1955
OYO 82689 Elegant Stay,1369,Classic (2X),,,40,3,"27, near Crime branch, Pocket 10, Sector 18, Rohini, Delhi, 110085, India, Delhi",28.7430568,77.13557329999999,https://bit.ly/38rQnDR,https://images.oyoroomscdn.com/uploads/hotel_image/114821/7ed6a08c62d848d0.jpg,DEL3323
SPOT ON 39899 Shyam Palace,1285,SPOT ON,4.1,625,3,3,"Sangtrashan Market, Near Sai Baba Temple, Bazar Sangatrashan, Mantola Mohalla, Aram Bagh, Delhi",28.6428673096688,77.212647,http://bit.ly/2EmaNiX,https://images.oyoroomscdn.com/uploads/hotel_image/58330/0bbc104c3e08aa11.jpg,DEL1619
OYO 82066 Hotel Yash ,1824,Classic (2X),,,12,3,"Near Nizzamuddin Railway station,Defence Colony Tehsil, South East Delhi, Delhi, India, Delhi",28.5897106525981,77.2555574588478,https://bit.ly/38kdmAJ,https://images.oyoroomscdn.com/uploads/hotel_image/114126/fbb1663679790d73.jpg,DEL3288
OYO 75798 Jai Palace,1977,Classic (2X),4.3,631,12,3,"Near Lions Kidney Hospital, New Friends Colony, Delhi",28.571508429432058,77.2753488086164,https://bit.ly/3xV435p,https://images.oyoroomscdn.com/uploads/hotel_image/106422/9c3b8e1fd7d1d74d.jpg,DEL2771
OYO 82283 Hotel Royal City,1510,Classic (2X),4.6,33,8,3,"Galli no. 12/6, plot no. 15, Wazirabad, near Ansari Chicken,, Delhi",28.726778,77.220578,https://bit.ly/3sLZCbn,https://images.oyoroomscdn.com/uploads/hotel_image/114350/e810eb6aa370f4ad.jpg,DEL3303
Capital O 76595 Hotel 16,2369,Classic (2X),3.6,83,14,3,"Grand Trunk Rd, Indira Nagar, Adarsh Nagar, Delhi",28.7169842272023,77.1705864183605,https://bit.ly/31n6QGv,https://images.oyoroomscdn.com/uploads/hotel_image/107510/8fbfdebc9f576833.jpg,DEL2835
Capital O 82059 Travellers Inn,1528,Classic (2X),,,25,3,"2488 - 90, Nalwa Street Aram Bagh, Bazar Sangatrashan, Chuna Mandi, Paharganj, New Delhi, Delhi 110055, India, Delhi",28.641999497045013,77.21168005033239,https://bit.ly/3Cmez8m,https://images.oyoroomscdn.com/uploads/hotel_image/114119/8add4691a37f9402.jpg,DEL3286
OYO Flagship 76163 Hotel Park Inn,1971,Classic (2X),3.9,216,7,3,"Takshal Road, Machhi Market, New Ashok Nagar, Delhi",28.5977971541665,77.3097109235823,https://bit.ly/3kegceg,https://images.oyoroomscdn.com/uploads/hotel_image/106934/79885d8822b6f7d7.jpg,DEL2803
OYO 43684 Raghvan Residency,2098,Classic (2X),4.6,29,16,3,"RZ/F3, OPP. JINDAL PUBLIC SCHOOL, VIJAY ENCLAVE, Palam Dabri Marg, Delhi",28.605913,77.081222,https://bit.ly/39QTYfr,https://images.oyoroomscdn.com/uploads/hotel_image/61576/2d6fee25e12c5952.mp4,DEL1730
Capital O 1981 Hotel Shimla Heritage,1843,Classic (2X),4.5,232,18,3,"Karol Bagh, Delhi",28.6455408,77.18826,https://bit.ly/2W3BvJ2,https://images.oyoroomscdn.com/uploads/hotel_image/2592/49bb01da7a750129.jpg,DEL266
OYO 8265 The Olive Inn,1777,Classic (2X),4.2,388,10,3,"Plot No. 7A-10, W.E.A, Channa Market, Karol Bagh, Delhi",28.645901,77.184842,http://bit.ly/2X8uqmc,https://images.oyoroomscdn.com/uploads/hotel_image/13674/9ee1b4a4bf415643.jpg,DEL711
OYO 6467 Kochar Plaza,1650,Classic (2X),4.2,1525,10,3,"New Rohtak Road,Karol Bagh, Delhi",28.660454,77.186743,https://bit.ly/3xNrGMG,https://images.oyoroomscdn.com/uploads/hotel_image/10798/b310c0e8ec72825c.jpg,DEL629
OYO 75210 Hotel Sunshine,1575,Saver Double (X),3.6,328,3,2,"D14 Shakarpur Main Market, Metro Pillar No. 49, Delhi",28.63340597,77.28238106,https://bit.ly/3gPRK4o,https://images.oyoroomscdn.com/uploads/hotel_image/105606/cc3fb49f3a99269d.jpg,DEL2728
Capital O 312 Hotel Aster Inn,2399,Deluxe (3X),4.4,363,12,3,"Karol Bagh, New Delhi, Delhi",28.6473749,77.196442,https://bit.ly/3xmXPKq,https://images.oyoroomscdn.com/uploads/hotel_image/45/b8eb34babff4862a.jpg,DEL010
OYO 43687 Golden Deluxe Hotel,1690,Classic (2X),,,19,3,"Saraswati Marg, Block 12A, WEA, Karol Bagh, Delhi",28.646586,77.187535,http://bit.ly/2XDFXxk,https://images.oyoroomscdn.com/uploads/hotel_image/61579/84535b8fc7002927.jpg,DEL1731
OYO (73570) DISCOVERY INN,1930,Classic (2X),4,886,1,3,"Lajpat Nagar I, Defence Colony Teshil, South East, Delhi",28.5782299041748,77.2413940429688,https://bit.ly/2yc53YZ,https://images.oyoroomscdn.com/uploads/hotel_image/103359/f1f4c18bcc3db364.jpg,DEL2619
OYO 43970 Hotel Sona International,1826,Classic (2X),3.6,321,14,3,"Ghee mandi, Near Railway Station, Ratan Lal Market, Aram Bagh, Paharganj, Delhi",28.64263,77.216442,http://bit.ly/2Z1weyf,https://images.oyoroomscdn.com/uploads/hotel_image/61811/43920b26f9dbc9b6.jpg,DEL1739
Capital O 16658 Anila,1754,Classic (2X),4,161,24,3,"Block A, Naraina Vihar, Naraina, Delhi",28.6267087,77.1357571,http://bit.ly/2uWYbtW,https://images.oyoroomscdn.com/uploads/hotel_image/39635/204734fe84bf90ea.jpg,DEL1027
OYO 15764 Hotel Akash Continental,1946,Classic (2X),3.9,352,14,3,"CE-1, Shaheed Mangal Pandey Marg, Nanak Pura, Hari Nagar, Delhi",28.625891,77.110959,http://bit.ly/2J5MHsu,https://images.oyoroomscdn.com/uploads/hotel_image/38444/693a104c491f731b.jpg,DEL1006
OYO 69520 Amazing Stays,1401,Saver Double (X),3.9,1306,1,2,"Budh Bazar Rd, Hargovind Vihar, Sector 4, Pocket A, Sector 4, Rohini, Delhi, Delhi",28.707505,77.099946,https://bit.ly/3zPDhNj,https://images.oyoroomscdn.com/uploads/hotel_image/95486/41448d354176a938.jpg,DEL2385
OYO 71971 Tanvi Palace ,1879,Classic (2X),,,8,3,"H no. 4. Shyam house badarpur border near prakash petrol pump., Delhi",28.4916277,77.3044222,https://bit.ly/3j52iOp,https://images.oyoroomscdn.com/uploads/hotel_image/100501/33145b424586cf70.jpg,DEL2544
OYO 35981 Rohit Dx,1654,Saver Double (X),4.4,785,5,2,"Arakashan Rd, Ram Nagar, Delhi",28.646472,77.213417,https://bit.ly/3l3ST99,https://images.oyoroomscdn.com/uploads/hotel_image/54228/c098e8e9a62d0b65.jpg,DEL1471
OYO 3863 Iris,1765,Classic (2X),3.9,1038,11,3,"Kalkji Main Road, Delhi",28.54123,77.25474,https://bit.ly/3hFCmI2,https://images.oyoroomscdn.com/uploads/hotel_image/6008/1d851a127096c2f8.jpg,DEL461
OYO 77812 Decent Stay Punjabi Bagh,1231,Classic (2X),3.7,140,3,3,"25/77 Road no 79 Punjabi Bagh new Delhi, 110026, India, Delhi",28.661167,77.126861,https://bit.ly/3h329Z9,https://images.oyoroomscdn.com/uploads/hotel_image/109021/a2ecab49f8a38735.jpg,DEL2928
OYO 46183 New Tech India,1029,Classic (2X),4.2,1632,10,3,"T-2343, Main Faiz Road, Karol Bagh New Delhi 110005,near Gaffar Market,towards the Hero showroom, Delhi",28.6475395,77.1986318,https://bit.ly/30159Oc,https://images.oyoroomscdn.com/uploads/hotel_image/74694/54ca639c1109a905.jpg,DEL1807
OYO Flagship 5383 Hotel Under Bridge Inn,1528,Classic (2X),4,684,12,3,"Ring Road, Kilokri Phase 1, Sunlight Colony, New Delhi Delhi, India, Delhi",28.5762558,77.2637177,http://bit.ly/2C3RmfE,https://images.oyoroomscdn.com/uploads/hotel_image/14942/3c89d04f94f7503f.mp4,DEL756
OYO 61791 M Palace,1620,Classic (2X),4.4,205,14,3,"Mehala Mohalla , Madanpur Khadar, Delhi",28.535579,77.297585,http://bit.ly/2mkv1Ec,https://images.oyoroomscdn.com/uploads/hotel_image/82949/4b848cc692a00ba1.jpg,DEL2078
